NUMBER OF SCRIPLESS SHARES BASED ON INVESTOR TYPE AND CLASSIFICATION;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TOTAL SCRIPLESS
DATE;SHARE CODE;ISSUER NAME;BANK;GOVERNMENT;PRIVATE EQUITY;TRUSTEE BANK;VENTURE CAPITAL;PRIVATE BANK;EXCHANGE TRADED FUNDS;INVESTMENT MANAGER;INVESTMENT ADVISORS;BROKERAGE FIRMS;HEDGE FUND;SOVEREIGN WEALTH FUND;CAPITAL MARKET SUPPORTING INSTITUTIONS AND PROFESSIONS;COMMANDITAIRE VENNOOTSCHAP (CV) OR LIMITED PARTNERSHIP;FIRM;INVESTMENT FUND SELLING AGENT;PEER TO PEER LENDING;PERMANENT ESTABLISHMENT;SOLE PROPRIETORSHIP;CORPORATE;ASSOCIATION/SOCIAL ORGANIZATIONS;STATE OWNED ENTERPRISES;CENTRAL BANK;STATE OWNED COMPANY;DIOCESE;CONFERENCE;CONGREGATION;COOPERATIVES;INTERNATIONAL ORGANIZATION;POLITICAL PARTIES;PARTNERSHIP;EDUCATIONAL INSTITUTION;MUTUAL FUNDS (MF);SECURITIES COMPANY (SC);PENSION FUNDS (PF);FINANCIAL INSTITUTIONAL (IB);INSURANCE (IS);FOUNDATION (FD);INDIVIDUAL (ID);
31-Mar-2026;ENVY;ENVY TECHNOLOGIES INDONESIA Tbk;23,130,400;4,006,300;0;937,222;123,500;75,000;0;405,900;0;78;0;0;4,594,800;108,157,000;132,400;0;0;1,350,000;0;9,596,858;0;0;0;0;0;0;0;0;0;0;0;0;0;41,429,400;483,000;0;13,783,500;700;1,461,441,842;1,669,647,900
31-Mar-2026;ENZO;MORENZO ABADI PERKASA Tbk;1,262,400;0;0;0;7,500;0;0;0;6,785,100;0;0;0;100;0;0;0;0;0;0;450,059,900;0;0;0;0;0;0;0;0;0;0;0;0;0;100,000;0;0;0;0;658,932,122;1,117,147,122
31-Mar-2026;EPAC;MEGALESTARI EPACK SENTOSARAYA Tbk;0;0;0;0;0;460,000;0;0;0;0;0;0;100;0;0;0;0;0;0;889,855,100;0;0;0;0;0;0;0;0;0;0;0;0;0;521,500;0;0;0;0;2,412,563,300;3,303,400,000
31-Mar-2026;EPMT;ENSEVAL PUTERA MEGATRADING Tbk;835,100;0;5,000;0;0;0;0;393,400;17,600;40;0;0;200,100;0;0;0;0;0;0;2,586,097,295;0;0;0;0;0;0;0;0;0;0;61,422,094;0;843,400;3,360,010;0;0;0;0;52,925,805;2,706,099,844
31-Mar-2026;ERAA;ERAJAYA SWASEMBADA Tbk;304,246,278;49,485,127;1,500,000;412,049,700;0;544,028,000;235,456,489;2,314,600;40,964,825;38,735;5,836,700;369,760,810;2,321,900;6,101,700;2,414,900;0;0;0;1,100;3,134,969,848;0;5,500;0;18,637,400;0;0;0;1,463,200;0;0;28,846,200;0;1,146,749,301;50,770,880;50,377,100;2,926,000;1,286,695,397;12,633,000;2,044,425,110;9,755,019,800
31-Mar-2026;ERAL;SINAR EKA SELARAS Tbk;11,358,800;0;0;0;0;0;0;4,913,000;21,678,800;0;0;0;0;7,226,100;10,737,600;0;0;0;0;33,495,600;0;0;0;0;0;0;0;0;0;0;0;815,800;110,882,300;205,500;0;0;11,900;10,800;836,173,800;1,037,510,000
31-Mar-2026;ERTX;ERATEX DJAJA Tbk;61,600;0;0;0;0;0;0;0;2,384,100;1,000;0;0;100;0;0;0;0;0;0;1,186,785,992;0;0;0;0;0;0;0;0;0;0;0;0;0;3,760;0;0;0;0;93,340,040;1,282,576,592
31-Mar-2026;ESIP;SINERGI INTI PLASTINDO Tbk;1,065,000;0;0;0;0;0;0;0;54;0;0;0;100,100;0;0;0;0;0;0;3,100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;544,647;0;0;0;20;750,744,026;755,553,847
31-Mar-2026;ESSA;ESSA INDUSTRIES INDONESIA Tbk;183,412,204;4,812,600;409,402,200;57,569,781;8,000;1,412,160,646;251,184,715;0;203,675,600;5;1,031,200;221,872,179;919,800;42,657,200;34,314,410;1,250,000;40,000;0;20,000;2,758,098,952;0;0;0;41,116,200;0;2,000,000;0;121,900;133,200;0;0;6,581,900;1,006,230,864;511,574,995;241,344,552;5,597,700;604,103,100;28,393,100;9,197,348,697;17,226,975,700
31-Mar-2026;ESTA;ESTA MULTI USAHA Tbk;800;0;0;0;0;489,150,659;0;0;5,182,800;0;0;0;100;0;0;0;0;0;0;1,518,970,799;0;0;0;0;0;0;0;0;0;0;0;0;0;102;0;188,762,050;0;0;223,286,869;2,425,354,179
31-Mar-2026;ESTI;EVER SHINE TEXTILE INDUSTRY;1,910,777;0;0;0;0;0;0;0;36,900;70;0;0;100;0;0;0;0;0;0;945,889,218;0;0;0;0;0;0;0;0;0;0;0;0;0;664,165;0;140;2,500;0;168,534,725;1,117,038,595
31-Mar-2026;ETWA;ETERINDO WAHANATAMA Tbk;46,000;0;3,903,098,400;0;0;90,374,000;0;34,840,200;2,000;0;0;0;100;0;0;0;0;0;0;115,100,800;0;0;0;0;0;0;0;0;0;0;0;0;563,000;14,103,700;32,900;0;500;0;271,527,300;4,429,688,900
31-Mar-2026;EURO;ESTEE GOLD FEET Tbk;659,800;0;30,815,500;0;0;0;0;0;114,602,700;0;0;0;100;0;29,129,730;0;0;0;1,500;1,915,756,590;0;0;0;0;0;0;0;0;0;0;0;0;0;125,000,070;0;0;0;0;332,860,438;2,548,826,428
31-Mar-2026;EXCL;XLSMART TELECOM SEJAHTERA Tbk;77,552,970;3,491,120;90,624,163;37,427,060;9,273;531,735,158;157,791,725;1,771,298;825,412,889;131,862,408;1,626,911;140,767,655;6,780,845,631;1,474,696;286,163,080;69,000;0;1;0;3,491,963,438;11;3;963,215;7,457,600;0;150,000;0;827;88,600;0;233,800;3,859,332;551,603,845;1,007,417,149;143,399,037;1,910,908;204,945,608;3,338,446;501,214,741;14,987,171,598
31-Mar-2026;FAPA;FAP AGRI Tbk;47,900;0;0;0;0;0;0;0;2,800;0;0;0;100;0;0;0;0;0;0;3,629,031,700;0;0;0;0;0;0;0;0;0;0;0;0;0;300;0;0;0;0;329,000;3,629,411,800
31-Mar-2026;FAST;FAST FOOD INDONESIA Tbk;30,931,918;0;2,000,000;600,000;100;18,480,000;0;305,000;10,809,500;1,848,667;0;0;75,100;0;0;0;0;0;0;1,842,210,767;0;0;0;0;0;0;0;6,384,440;0;0;0;0;135,359,000;20,625,783;0;0;296,034,796;0;282,411,782;2,648,076,853
31-Mar-2026;FASW;FAJAR SURYA WISESA Tbk;1,393,700;0;0;0;0;0;0;0;2,601,602;306;0;0;100;0;0;0;0;0;0;3,214,128,733;0;0;0;0;0;0;0;0;0;0;0;0;0;290,058;0;167;4,000;100;1,153,929;3,219,572,695
31-Mar-2026;FILM;MD ENTERTAINMENT Tbk;3,757,296;0;0;22,089,300;0;61,925,000;68,643,719;41,375,100;19,079,911;260,702;790,900;11,666,771;3,000;424,184;121,990;0;0;0;0;2,251,156,426;0;0;0;0;0;0;0;52;71,000;0;82,986,171;573,000;20,345,604;1,638,643,980;29,329,501;218,790;9,325,120;52,146;775,328,640;5,038,168,303
31-Mar-2026;FIMP;FIMPERKASA UTAMA Tbk;0;0;0;0;0;0;0;0;40,300,000;0;0;0;100;0;0;0;0;0;0;60,618,400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;299,082,475;400,000,975
31-Mar-2026;FIRE;ALFA ENERGI INVESTAMA Tbk;2,240,200;50;0;0;0;0;17,400,000;0;6,913,200;0;0;0;100;0;862,400;0;0;0;0;8,267,000;0;348,128,850;0;0;0;0;0;0;0;0;0;0;105,544,021;4,734,314;25;0;0;87;981,247,932;1,475,338,179
31-Mar-2026;FISH;FKS MULTI AGRO Tbk;0;0;0;0;0;6,807,500;0;0;111,800;0;0;0;1,000;0;0;0;0;0;0;4,294,288,000;0;0;0;0;0;0;0;0;0;0;0;0;0;563,900;0;0;0;0;498,227,800;4,800,000,000
31-Mar-2026;FITT;HOTEL FITRA INTERNATIONAL Tbk;230,000;0;122,400;0;0;0;0;0;1,642,100;0;0;0;100;0;0;0;0;1,032,397,500;0;167,540,000;0;0;0;0;0;0;0;0;0;0;0;0;0;8,438,000;0;0;0;0;93,901,951;1,304,272,051
31-Mar-2026;FLMC;FALMACO NONWOVEN INDUSTRI Tbk;300;0;0;0;0;0;0;0;0;0;0;0;0;2,310,000;0;0;0;0;0;137,588,798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;641,350,902;781,250,000
31-Mar-2026;FMII;FORTUNE MATE INDONESIA Tbk;50;0;0;0;0;0;0;0;83,500;0;0;0;234;0;0;0;0;0;0;3,038,224,367;0;0;0;0;0;0;0;0;0;0;0;0;0;138,756,649;0;0;0;72;3,222,935,128;6,400,000,000
31-Mar-2026;FOLK;MULTI GARAM UTAMA Tbk;2,126,700;0;903,330,281;0;0;900,000;0;0;1,970,000;0;0;0;0;0;0;0;0;0;0;2,037,365,294;0;0;0;0;0;0;0;0;0;0;0;0;0;40,097,450;0;0;0;0;1,105,567,819;4,091,357,544
31-Mar-2026;FOOD;SENTRA FOOD INDONESIA Tbk;0;0;0;0;0;0;0;0;0;0;0;0;100;161,600;0;0;0;0;0;1,030,900;0;0;0;0;0;0;0;0;0;0;0;0;0;32,500;0;0;0;0;148,774,900;150,000,000
31-Mar-2026;FORE;FORE KOPI INDONESIA Tbk;39,200;0;0;0;0;0;0;103,681,300;3,617,000;0;0;0;265,957,000;435,000;0;0;0;0;0;431,724,700;0;0;0;0;0;0;0;0;0;0;0;0;274,850,300;265,967,200;0;0;0;0;533,728,300;1,880,000,000
31-Mar-2026;FORU;FORTUNE INDONESIA Tbk;300;0;357,342,600;0;317,200;0;0;30,000;251,200;0;0;0;100;246,500;814,000;0;0;0;0;53,772,000;0;0;0;0;0;0;0;0;0;0;0;0;0;38,800;0;0;0;0;52,411,300;465,224,000
31-Mar-2026;FPNI;LOTTE CHEMICAL TITAN Tbk;9,268,100;0;0;0;0;0;0;0;23,781,400;13,392;0;0;100,100;0;10,100;0;0;0;75,600;117,372,755;0;0;0;0;0;0;0;0;0;0;0;0;54;3,741,273;0;750,000;0;0;379,020,531;534,133,305
31-Mar-2026;FUJI;FUJI FINANCE INDONESIA Tbk;125,600;0;0;0;0;715,000,000;0;0;5,500;0;0;0;100;37,100;0;0;0;0;0;99,885,800;0;0;0;0;0;0;0;0;0;0;0;0;0;57,964,300;0;0;0;0;426,981,600;1,300,000,000
31-Mar-2026;FUTR;FUTURA ENERGI GLOBAL Tbk;48,895,300;0;0;0;0;5,750,000;0;5,000,000;44,246,600;0;0;0;100;600,000;9,700;0;0;0;0;3,060,308,640;0;0;0;0;0;0;0;0;0;0;0;0;493,000;14,780,360;0;0;0;20;3,455,468,239;6,635,551,959
31-Mar-2026;FWCT;WIJAYA CAHAYA TIMBER Tbk;9,634,200;0;0;0;0;0;0;0;1,835,300;0;0;0;100;0;0;0;0;0;0;1,619,793,900;0;0;0;0;0;0;0;0;0;0;0;0;0;16,548,900;0;0;0;0;315,187,600;1,963,000,000
31-Mar-2026;GAMA;AKSARA GLOBAL DEVELOPMENT Tbk;1,700;14,200,000;0;0;0;0;0;0;2,403,000,000;0;0;0;100;0;0;0;0;0;0;5,130,356,500;0;0;0;0;0;0;0;0;0;0;0;0;1,860,957,900;294,861,100;0;0;0;0;307,650,356;10,011,027,656
31-Mar-2026;GDST;GUNAWAN DIANJAYA STEEL Tbk;277,337,206;0;0;0;0;0;0;0;462,129,800;445;0;0;100;0;0;0;0;0;139,000;165,410;0;0;0;0;0;0;0;1,600,000;0;0;0;0;0;430,491;695,000;0;0;85;276,437,448;1,018,934,985
31-Mar-2026;GDYR;GOODYEAR INDONESIA Tbk;11,528,400;0;0;0;0;0;0;0;1,271,900;0;0;0;100;0;0;0;0;0;0;23,080,400;0;0;0;0;0;0;0;0;0;0;0;0;0;578,760;0;0;170,000;200,000;20,283,440;57,113,000
31-Mar-2026;GEMA;GEMA GRAHASARANA Tbk;400;0;0;0;0;0;0;0;790,700;0;0;0;100;0;0;0;0;0;0;290,435,000;0;0;0;0;0;0;0;0;0;0;0;0;0;719,900;0;0;0;0;396,053,900;688,000,000
31-Mar-2026;GEMS;GOLDEN ENERGY MINES Tbk;151,430;87,581;17,700;499,068;0;100,339;236,500;200,000;106,700;108;54,800;50,000;100;1,571,600;0;0;0;0;0;5,846,728,931;0;0;51,400;0;0;0;0;1,000;0;0;93,100;0;3,210,409;441,450;812,500;37,100;4,601,000;12,271;23,287,913;5,882,353,000
31-Mar-2026;GGRM;GUDANG GARAM Tbk;14,793,372;1,031,900;359,400;6,956,896;0;2,277,619;8,097,453;7,350,205;5,327,608;7,302,908;2,636,800;2,139,094;663,350;60,109;170,100;40,000;0;0;0;46,268,789;0;11,620,200;0;742,400;0;0;0;210,500;12,500;0;102;0;56,410,298;2,144,655;13,178,288;295,100;10,781,289;365,500;128,921,780;330,158,215
31-Mar-2026;GGRP;GUNUNG RAJA PAKSI Tbk;1,704,500;0;0;0;0;526,518,500;0;0;2,401,000;0;0;0;100;0;11,566,800;0;0;0;0;3,088,207,907;0;0;0;0;0;0;0;0;0;0;0;0;0;60,937,400;82,000;0;0;0;4,510,532,950;8,201,951,157
31-Mar-2026;GHON;GIHON TELEKOMUNIKASI INDONESIA Tbk;0;0;0;0;0;0;0;0;3,900;0;0;0;100;0;0;0;0;0;0;323,109,700;0;0;0;0;0;0;0;0;0;0;0;0;0;300;0;0;0;0;226,886,000;550,000,000
31-Mar-2026;GIAA;GARUDA INDONESIA (PERSERO) Tbk;3,095,925,798;302,484,000;930,000;7,224,468;4,754,459;653,814,576;0;50,000;878,140,645;161,647;242,231,855;0;176,695,295;1,800,000;242,700;0;0;0;4,700;13,611,717,610;0;28,333,500;0;0;0;0;0;15,538,093;383,300,892;0;97;0;382,397,700;538,597,786;73,273,879;37,077,193;393,207,302;9,720,294;11,446,860,331;32,284,484,820
31-Mar-2026;GJTL;GAJAH TUNGGAL Tbk;54,766,116;10,861,380;1,930,913;200,000;5,000;10,292,799;9,551,100;1,654,500;12,567,804;595;0;333,500;579,900;595,100;1,000;0;0;0;0;410,033,386;0;0;1,919,832;163,000;0;0;0;1,365,700;0;0;704,000;0;171,092,457;40,073,985;39,715,650;749,618;375,500;1,548;974,021,232;1,743,555,615
31-Mar-2026;GLOB;GLOBE KITA TERANG Tbk;1,500;0;29,750,500;0;0;17,950,500;0;0;0;0;0;0;100;0;0;0;0;0;0;996,572,500;0;0;0;0;0;0;0;0;0;0;0;0;0;46,122,900;0;0;0;0;20,714,000;1,111,112,000
31-Mar-2026;GLVA;GALVA TECHNOLOGIES Tbk;0;0;0;0;0;50,000,000;0;60,041,400;68,500;0;0;0;100;0;0;0;0;0;0;80,301,900;0;0;0;0;0;0;0;0;0;0;0;0;0;184,450,000;0;0;0;42,073,700;283,064,400;700,000,000
31-Mar-2026;GMFI;GARUDA MAINTENANCE FACILITY AERO ASIA Tbk;174,872,454;0;100;0;0;0;0;3,000,000;0;70;0;0;80,194;2,187,500;373,600;0;0;0;0;60,193,637;0;83,297,996,900;0;161,050,000;0;0;0;150,311,775;0;0;0;0;20,229,604;540,435,736;4,228,023;0;58,525,856;0;5,766,516,085;90,240,001,534
31-Mar-2026;GMTD;GOWA MAKASSAR TOURISM DEVELOPMENT Tbk;0;0;0;0;0;77,000;0;0;69,974,800;0;0;0;1,000;0;0;0;0;0;0;23,776,400;0;0;0;0;0;0;0;0;0;0;0;0;7,172,500;0;0;0;0;0;2,139,300;103,141,000
31-Mar-2026;GOLD;VISI TELEKOMUNIKASI INFRASTRUKTUR Tbk, PT;0;0;0;0;0;4,208,325;0;0;257,600;0;0;0;100;0;83,805,000;0;0;0;0;1,072,151,364;0;0;0;0;0;0;0;0;0;0;0;0;0;102,659,927;0;0;0;0;14,193,684;1,277,276,000
31-Mar-2026;GOLF;INTRA GOLFLINK RESORTS Tbk;236,900;0;0;0;0;0;0;0;9,622,800;0;0;0;0;53,500;0;0;0;0;0;1,305,826,300;0;0;0;0;0;0;0;244,200;0;0;0;0;0;227,900;0;0;0;0;633,788,400;1,950,000,000
31-Mar-2026;GOLL;GOLDEN PLANTATION Tbk;11,656,900;0;266,000,000;0;0;0;0;0;0;0;0;0;0;29,700;155,350,000;0;0;0;0;3,076,588,400;0;0;0;0;0;0;0;0;0;0;0;0;0;10,100;0;800,000;0;25,000;154,530,459;3,664,990,559
31-Mar-2026;GOOD;GARUDAFOOD PUTRA PUTRI JAYA Tbk;204,900;0;0;270,249,800;0;0;9,222,600;0;181,500;0;0;1,649,900;256,600;0;0;0;0;0;0;12,473,968,882;0;0;0;0;0;0;0;0;0;0;4,350,000;0;49,215,900;1,865,200;1,274,500;1,373,600;17,500,000;65,000;23,702,613,173;36,533,991,555
31-Mar-2026;GOTO;GOTO GOJEK TOKOPEDIA Tbk;23,416,985,185;10,633,271,618;4,811,201,558;37,503,994,891;56,801,946,609;45,093,376,684;39,471,633,816;3,358,934,990;117,477,314,518;2,398,876,663;721,284,004;10,493,586,944;14,994,692,039;158,292,723;125,720,712;5,475,000;0;0;0;375,188,594,014;2,713,900;6,094,814,049;21,557,614,447;6,664,120,274;0;0;0;100;86,655,000;0;7,025,734,411;1,055,947,355;105,523,230,489;11,197,739,442;51,359,391,631;6,556,893,394;30,838,034,691;1,113,424,100;145,982,872,222;1,137,714,367,473
31-Mar-2026;GPRA;PERDANA GAPURAPRIMA Tbk;26,125,600;0;0;0;784,034;0;0;12,517,200;29,817,100;84;0;0;1,890,100;0;0;0;0;0;0;2,663,753,297;0;0;0;0;0;0;0;0;0;0;0;0;8,000,000;2,934,018;0;0;0;226;1,530,833,677;4,276,655,336
31-Mar-2026;GPSO;GEOPRIMA SOLUSI Tbk;1,983,800;0;3,631,600;0;0;12,451,100;0;0;6,007,500;0;0;0;100;554,300;0;0;0;0;0;368,393,386;0;0;0;0;0;0;0;0;0;0;0;0;0;60,300;0;0;0;0;273,659,017;666,741,103
31-Mar-2026;GRIA;INGRIA PRATAMA CAPITALINDO Tbk;0;0;0;0;0;0;0;0;1,054,500;0;0;0;0;0;0;0;0;0;0;489,200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,897,976,974;4,899,520,674
31-Mar-2026;GRPH;GRIPTHA PUTRA PERSADA Tbk;2,907,400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;696,471,700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300,620,900;1,000,000,000
31-Mar-2026;GRPM;GRAHA PRIMA MENTARI Tbk;350,600;0;0;0;0;0;0;0;2,401,700;0;0;0;0;0;0;0;0;0;0;1,093,159,200;0;0;0;0;0;0;0;0;0;0;0;0;0;5,123,550;0;0;0;40,000;447,005,760;1,548,080,810
31-Mar-2026;GSMF;EQUITY DEVELOPMENT INVESTMENT Tbk;19,880;36;0;0;55,000,000;200;0;0;266,861,394;27,524;0;0;100;0;0;0;0;0;0;13,566,982,164;0;0;0;0;0;0;0;0;0;0;0;0;0;56,040;0;6,000;37,500;0;122,483,353;14,011,474,191
31-Mar-2026;GTBO;GARDA TUJUH BUANA Tbk;6,948,800;0;0;0;0;1,748,855,100;0;0;676,700;22;0;0;100;0;0;0;0;0;0;659,799,000;0;0;0;0;0;0;0;0;0;0;0;0;0;70,478;0;0;4,973,000;0;76,481,300;2,497,804,500
31-Mar-2026;GTRA;GRAHAPRIMA SUKSESMANDIRI Tbk;3,561,100;0;0;0;200;0;0;0;4,959,200;0;0;0;0;0;0;0;0;0;0;1,933,300;0;0;0;0;0;0;0;0;0;0;0;0;0;835,200;0;0;0;0;367,586,000;378,875,000
31-Mar-2026;GTSI;GTS INTERNASIONAL Tbk;25,820,500;0;0;0;0;1,850,000;0;1,900,000;14,163,900;0;0;0;100,100;0;0;0;0;0;330,000;13,625,886,479;0;0;0;0;0;0;0;35,300;0;0;0;0;82,061,600;21,120,200;0;0;0;0;2,040,995,000;15,814,263,079
31-Mar-2026;GULA;AMAN AGRINDO Tbk;245,300;0;7,487,200;0;0;20,000;0;0;5,597,700;0;0;0;100;2,295,000;0;0;0;0;0;558,202,500;0;0;0;0;0;0;0;0;0;0;0;0;18,300,000;7,800;0;0;0;0;478,206,900;1,070,362,500
31-Mar-2026;GUNA;GUNANUSA ERAMANDIRI Tbk;0;0;100;0;0;0;0;0;1,061,000;0;0;0;0;0;0;0;0;0;0;368,145,600;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;2,130,793,200;2,500,000,000
31-Mar-2026;GWSA;GREENWOOD SEJAHTERA Tbk;1,008,100;0;500,000;0;0;0;0;0;2,226,900;0;0;0;100;0;0;0;0;0;0;494,880,000;0;0;0;0;0;0;0;0;0;0;0;0;77,854,500;12,010,900;367,250,000;0;0;0;643,961,500;1,599,692,000
31-Mar-2026;GZCO;GOZCO PLANTATIONS Tbk;11,520,800;0;292,700;0;0;900,000;0;399,300;19,175,200;0;0;0;24,512,200;0;0;0;0;0;0;2,104,201,800;0;0;0;0;0;0;0;0;0;0;0;0;5,103,100;149,599,430;10,475,000;132,218,600;0;0;3,541,601,870;6,000,000,000
31-Mar-2026;HADE;HIMALAYA ENERGI PERKASA Tbk;0;0;100;0;0;0;0;0;14,406,000;0;0;0;100;420;0;0;0;0;0;207,264,160;0;0;0;0;0;0;0;0;0;0;0;0;120,634,684;5,517,086;203,074,512;0;1,598,109;109;850,304,720;1,402,800,000
31-Mar-2026;HAIS;HASNUR INTERNASIONAL SHIPPING Tbk;1,500;0;0;0;0;0;0;9,364,500;2,227,700;0;0;0;100;0;0;0;0;0;0;237,951,000;0;0;0;0;0;0;0;0;0;0;0;0;11,437,000;947,100;0;0;0;0;1,145,741,100;1,407,670,000
31-Mar-2026;HAJJ;ARSY BUANA TRAVELINDO Tbk;295,700;0;0;0;0;800,000;0;0;10,871,300;0;0;0;0;0;0;0;0;0;0;2,009,432,070;0;0;0;0;0;0;0;0;0;0;0;0;0;2,060;0;0;0;0;446,975,923;2,468,377,053
31-Mar-2026;HALO;HALONI JANE Tbk;341,400;0;0;0;0;0;0;0;13,084,900;0;0;0;100;0;1,747,000;0;0;0;0;393,668,300;0;0;0;0;0;0;0;0;0;0;0;0;0;14,850;0;0;0;2,600;5,669,869,967;6,078,729,117
31-Mar-2026;HATM;HABCO TRANS MARITIMA Tbk;22,794,300;0;0;0;0;0;0;0;20,018,088;490,000;0;0;7,600;0;0;0;0;0;0;2,133,388,661;0;0;0;0;0;0;0;0;0;0;0;0;17,500;500,720;0;0;0;100;902,783,031;3,080,000,000
31-Mar-2026;HBAT;MINAHASA MEMBANGUN HEBAT Tbk;0;0;0;0;0;0;0;0;36,300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,040,704,500;1,040,740,800
31-Mar-2026;HDFA;RADANA BHASKARA FINANCE Tbk;216,229,100;0;0;0;3,683,066,737;22,221,000;0;0;969,000;0;0;0;28,502,100;0;0;0;0;0;0;2,455,707,293;0;0;0;0;0;0;0;0;0;0;0;0;0;14,100,100;0;0;0;0;121,650,453;6,542,445,783
31-Mar-2026;HDIT;HENSEL DAVEST INDONESIA Tbk;300,000;0;796,679,400;0;0;0;0;0;7,600;0;0;0;100;0;491,100;0;0;0;0;1,019,700;0;0;0;250,000;0;0;0;0;0;0;0;0;0;34,700;1,812,700;0;0;0;724,074,700;1,524,670,000
31-Mar-2026;HEAL;MEDIKALOKA HERMINA Tbk;6,293,564;0;1,195,949,500;139,053,200;0;41,461,300;194,042,372;0;64,599,019;12,119,653;56,832,800;90,498,556;162,600;0;0;0;0;0;0;4,224,097,006;0;0;635,300;12,355,300;0;0;0;0;350,363,700;0;0;8,187,316;882,149,929;44,480,152;159,501,298;2,119,400;234,190,600;2,877,312;7,643,980,123;15,365,950,000
31-Mar-2026;HELI;JAYA TRISHINDO Tbk;0;0;0;0;0;0;0;0;202,900;0;0;0;100;0;0;0;0;0;0;511,736,100;0;0;0;0;0;0;0;0;0;0;0;0;0;84,837,900;0;0;0;0;86,085,387;682,862,387
31-Mar-2026;HERO;DFI RETAIL NUSANTARA Tbk;244,400;0;0;39,442,100;0;7,497,350;0;462,600;202,400;76,282;0;0;130,600;0;99,134,175;0;0;0;0;154,333,851;0;0;0;0;0;0;0;0;0;0;0;0;13,676,358;353,000,922;0;25,400;0;0;122,152,918;790,379,356
31-Mar-2026;HEXA;HEXINDO ADIPERKASA Tbk;955,842;0;182,100;1,435,800;100;781,100;364,500;220,600;2,605,800;160,070;0;0;946,482;1,275,200;0;0;0;0;500;43,172,170;0;0;0;2,800;0;0;0;0;0;0;2,355,500;0;25,931,596;24,996,355;866,400;104,400;101,000;0;107,839,685;214,298,000
31-Mar-2026;HGII;HERO GLOBAL INVESTMENT Tbk;510,500;0;0;0;0;100,000;0;0;6,427,300;0;0;0;0;0;0;0;0;0;0;1,865,126,800;0;0;0;0;0;0;0;0;0;0;0;0;0;800;0;0;0;0;4,627,834,600;6,500,000,000
31-Mar-2026;HILL;HILLCON Tbk;559,600;0;0;0;0;0;123,600;0;6,037,400;0;0;0;500;0;0;0;0;0;0;6,132,206,800;0;0;0;0;0;0;0;0;0;0;0;0;365,721,800;2,573,293,900;0;0;33,466,000;0;3,249,390,400;12,360,800,000
31-Mar-2026;HITS;HUMPUSS INTERMODA TRANSPORTASI Tbk;0;0;0;0;0;0;0;0;94,700;65;0;0;100;0;0;0;0;230;0;7,095,157,233;0;0;0;0;0;0;0;290,417;0;0;0;0;0;10,484;0;0;0;0;3,845,911;7,099,399,140
31-Mar-2026;HKMU;HK METALS UTAMA Tbk;1,257,700;91,398,700;61,000;0;0;0;0;0;107,512,720;0;0;0;200,100;5,000;0;0;0;0;0;460,012,342;0;0;0;20,000;0;0;0;0;0;0;0;0;0;1,965,500;2,400,000;0;1,299,100;300;2,555,617,538;3,221,750,000
31-Mar-2026;HMSP;HANJAYA MANDALA SAMPOERNA Tbk;185,703,043;11,678,818;1,316,025;2,642,325;0;237,343,575;87,993,013;19,023,775;29,027,453;22,261,816;0;1,528,100;9,261,015;620,000;28,568,800;100,000;0;0;0;836,632,119;0;127,275,100;2,453,800;37,128,000;0;0;0;83,100;0;0;3,195,511;135,100;747,471,738;164,089,910;183,755,757;52,285,970;570,249,400;10,984,700;5,353,460,312;8,726,268,275
31-Mar-2026;HOKI;BUYUNG POETRA SEMBADA Tbk;632,900;0;6,660,000;0;0;0;0;0;33,424,600;0;0;0;100;99,000;0;0;0;0;0;65,912,600;0;0;0;75,000;0;0;0;0;0;0;0;0;0;6,425,100;0;0;35,075,300;0;3,413,335,714;3,561,640,314
31-Mar-2026;HOME;HOTEL MANDARINE REGENCY Tbk;523,268,126;5,479,895,094;654,945,733;0;0;20,490,100;0;43,326,476;51,392,000;0;0;0;0;1,167,528;0;0;0;0;0;893,841,818;0;310,539,612;0;440,200;0;0;0;800,100;0;0;0;0;2,395,775,254;2,867,032,791;5,463,861;0;9,605,097;8,298,822;7,724,227,170;20,990,509,782
31-Mar-2026;HOMI;GRAND HOUSE MULIA Tbk;1,089,600;0;0;0;0;0;0;0;2,693,100;0;0;0;100;0;0;0;0;0;0;833,942,500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;737,274,700;1,575,000,000
31-Mar-2026;HOPE;HARAPAN DUTA PERTIWI Tbk;3,446,400;0;0;0;77,860,216;0;0;0;21,263,000;0;0;0;100;0;0;500,000;0;0;0;1,197,376,700;0;0;0;0;0;0;0;0;0;0;0;0;0;4,188,900;0;0;0;0;812,974,887;2,117,610,203
